url,name,fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
/cbb/players/dimitrius-underwood-1.html,Dimitrius Underwood,9.6,.376,3.6,3.3,.767,2.5,13,6-4,2.5,9.8,-0.88,6.6
/cbb/players/don-underwood-1.html,Don Underwood,0.4,1.762,0.7,1.1,.527,0.6,50,6-3,1.6,2.1,3.04,
/cbb/players/doug-underwood-1.html,Doug Underwood,11.1,.396,4.4,2.6,.797,2.1,85,6-3,2.2,12.4,-0.18,3.1
/cbb/players/george-underwood-1.html,George Underwood,4.6,.396,1.8,2.0,.687,1.3,101,6-7,1.6,5.0,-5.18,4.3
/cbb/players/horace-underwood-1.html,Horace Underwood,3.1,.481,1.5,1.3,.727,0.9,17,6-1,1.3,3.9,-3.24,2.7
/cbb/players/jason-underwood-1.html,Jason Underwood,3.9,.522,2.0,1.3,.552,0.7,23,6-9,,4.8,-3.78,2.2
/cbb/players/jeremy-underwood-1.html,Jeremy Underwood,4.9,.326,1.6,2.7,.693,1.9,130,6-0,2.5,5.9,-6.46,1.9
/cbb/players/john-underwood-1.html,John Underwood,0.8,.438,0.3,0.6,.458,0.3,41,6-9,1.5,1.0,2.51,1.4
/cbb/players/john-underwood-2.html,John Underwood,10.0,.421,4.2,3.0,.766,2.3,48,6-3,2.3,10.7,-3.49,4.1
/cbb/players/jonah-underwood-1.html,Jonah Underwood,0.8,.800,0.7,0.3,1.000,0.3,6,6-8,1.8,1.7,-1.50,1.5
/cbb/players/mike-underwood-1.html,Mike Underwood,2.2,.257,0.6,0.2,.667,0.1,16,6-6,0.8,1.6,-6.71,0.5
/cbb/players/ned-underwood-1.html,Ned Underwood,6.7,.376,2.5,4.4,.695,3.0,72,6-4,2.0,8.1,-3.83,3.9
/cbb/players/paul-underwood-1.html,Paul Underwood,18.7,.379,7.1,5.4,.689,3.7,67,6-2,2.3,17.9,-6.37,6.1
/cbb/players/rahmeen-underwood-1.html,Rahmeen Underwood,5.1,.429,2.2,2.3,.670,1.5,79,6-9,0.8,5.9,-10.41,3.4
/cbb/players/rod-underwood-1.html,Rod Underwood,11.0,.507,5.6,2.6,.866,2.2,26,6-2,,13.4,-3.01,3.5
/cbb/players/tyler-underwood-1.html,Tyler Underwood,0.5,.292,0.1,0.1,.571,0.1,49,6-2,0.3,0.5,11.23,0.3
/cbb/players/brad-unger-1.html,Brad Unger,3.6,.470,1.7,1.2,.786,0.9,83,6-8,1.1,4.7,-4.82,2.7
/cbb/players/charlie-unger-1.html,Charlie Unger,2.1,.349,0.7,0.7,.500,0.3,30,,1.2,1.8,-10.93,2.4
