url,name,fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
/cbb/players/jerry-lacey-1.html,Jerry Lacey,2.4,.290,0.7,0.8,.300,0.2,13,6-6,0.8,1.6,1.80,2.5
/cbb/players/jim-lacey-1.html,Jim Lacey,3.4,.331,1.1,0.6,.714,0.4,48,,0.7,2.7,3.70,1.0
/cbb/players/john-lacey-1.html,John Lacey,2.6,.507,1.3,1.5,.405,0.6,82,6-7,1.1,3.2,4.27,2.4
/cbb/players/kavon-lacey-1.html,Kavon Lacey,4.1,.432,1.8,1.4,.669,1.0,117,6-0,2.3,4.6,1.99,2.2
/cbb/players/keith-lacey-1.html,Keith Lacey,1.8,.469,0.8,0.6,.500,0.3,18,5-10,0.4,1.9,3.19,0.7
/cbb/players/ken-lacey-1.html,Ken Lacey,7.1,.561,4.0,4.5,.769,3.5,80,6-9,,11.4,-5.05,6.3
/cbb/players/marcus-lacey-1.html,Marcus Lacey,5.8,.433,2.5,1.0,.667,0.6,60,6-7,0.1,5.7,-2.11,3.6
/cbb/players/michael-lacey-1.html,Michael Lacey,3.1,.430,1.3,1.4,.667,1.0,58,6-3,1.5,3.7,-0.52,2.4
/cbb/players/nick-lacey-1.html,Nick Lacey,1.9,.536,1.0,0.8,.667,0.5,15,5-10,0.8,2.5,-1.00,0.5
/cbb/players/ron-lacey-1.html,Ron Lacey,8.2,.529,4.4,1.7,.644,1.1,51,6-3,,10.1,-5.01,3.2
/cbb/players/sam-lacey-1.html,Sam Lacey,14.7,.454,6.7,4.4,.660,2.9,89,6-10,2.6,16.3,2.19,14.2
/cbb/players/tom-lacey-1.html,Tom Lacey,4.1,.513,2.1,3.1,.633,1.9,111,6-7,2.3,6.1,-5.45,5.5
/cbb/players/trevor-lacey-1.html,Trevor Lacey,9.3,.416,3.9,2.8,.744,2.1,104,6-3,1.6,11.5,7.61,3.8
/cbb/players/_-lacey-4.html,_ Lacey,,,,,,,,,,,1.49,
/cbb/players/riley-lachance-1.html,Riley LaChance,8.5,.433,3.7,2.0,.833,1.6,135,6-2,1.8,10.9,8.94,3.0
