?Rk,Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM,Drafted
8099,Alex Thompson,3,2016-17,F,Samford,Southern,36,925,16.2,0.569,0.542,3.3,15.1,9.6,6.3,0.9,2.2,10.6,22.7,357,109.6,107.3,1.6,0.9,2.5,0.7,-1.5,-0.8,0
8100,Darius Thompson,3,2016-17,G,Virginia,ACC,33,686,16.2,0.535,0.523,1.1,8.9,5.1,21.5,2.7,2.4,14.6,19.1,210,107.4,93.8,1,1.5,2.5,2.9,4.9,7.8,0
8101,Hank Thorns,4,11-Dec,G,Texas Christian,MWC,33,1121,14.9,0.52,0.478,1.8,9.4,5.2,28,2.3,0.1,19.6,23.7,464,101.2,106.3,1.6,0.9,2.5,2.8,-1.7,1,0
8106,Avi Toomer,3,2018-19,G,Bucknell,Patriot,33,833,14.5,0.571,0.55,4.3,12.4,8.4,13.6,2.8,0.9,14.9,17.8,285,110.6,102.3,1.4,1.1,2.5,1.8,1.2,3,0
8107,Marques Townes,2,2015-16,G,Fairleigh Dickinson,NEC,33,1011,16.2,0.561,0.537,3.4,11.1,7.2,15.6,2.3,0.3,14.9,18.9,375,110.2,109.4,1.7,0.8,2.5,0.5,-2.3,-1.8,0
8110,Dakarai Tucker,3,2014-15,G,Utah,Pac-12,31,627,15.5,0.591,0.557,3.1,10.8,7.3,5.9,1.2,1.6,11.7,18.9,192,115.2,96,1.3,1.2,2.5,4.1,2.1,6.2,0
8117,Rashad Vaughn,1,2014-15,G,Nevada-Las Vegas,MWC,23,742,20.2,0.547,0.521,2.3,13.7,8.4,11.8,1.5,1.1,11.8,30.8,352,103.6,100.4,1.4,1.1,2.5,3,-1.8,1.3,0
8118,Vertrail Vaughns,2,11-Dec,G,George Mason,CAA,33,834,12.7,0.533,0.502,2.5,5.9,4.3,8.4,1.6,0,9.1,18.1,261,112.7,102.5,1.6,0.9,2.5,1.9,-1.6,0.3,0
8119,Desmond Wade,3,11-Dec,G,Fairfield,MAAC,32,905,11.8,0.509,0.48,2.7,9.5,5.9,20.5,2.5,0.4,18.1,14.1,225,106.6,98.3,1.1,1.4,2.5,-0.4,0.3,0,0
8123,Brandan Walton,3,11-Dec,G,North Texas,Sun Belt,32,792,13.2,0.524,0.502,4.1,8,6,8.7,1.8,0.1,12.5,18.9,259,107.6,98.2,1.3,1.2,2.5,2.1,-1.8,0.3,0
8124,Storm Warren,4,11-Dec,F,Louisiana State,SEC,33,638,21.3,0.483,0.45,10.5,21.5,15.4,6.8,2.8,4.8,9.6,24.7,255,103.8,91.4,1.1,1.4,2.5,0,4,3.9,0
8128,Omar Wattad,3,10-Nov,G,Chattanooga,Southern,32,936,16.4,0.529,0.493,4.5,9.3,6.9,16,1.6,0.3,13.1,25.8,421,105.7,106.8,1.8,0.7,2.5,2.5,-2.6,0,0
8134,Julius Wells,3,10-Nov,F,James Madison,CAA,33,1042,13.5,0.536,0.502,3,12.3,7.8,11.8,1.3,0.5,14.3,19.1,334,106.4,105.6,1.6,0.9,2.5,2.1,-1,1.2,0
8136,Evan Wessel,3,2014-15,G,Wichita State,MVC,32,756,11.9,0.523,0.521,7.5,11.3,9.4,5.3,2.1,0.8,9.9,10.2,143,119.4,95.6,1.1,1.4,2.5,2.8,3.4,6.2,0
8137,Jarrod West,1,2017-18,G,Marshall,CUSA,36,1168,10.8,0.587,0.576,1.3,6.9,4.3,14.3,2.6,0.2,17.9,11.8,295,110.5,106.3,1.3,1.3,2.5,1,0.4,1.4,0
8140,Javan White,2,2017-18,F,Oral Roberts,Summit,32,881,21,0.534,0.525,13.7,23,18.2,9.4,2,2.6,14,19.8,339,112,108,1.7,0.8,2.5,0.7,0.2,0.9,0
8141,Joniah White,2,2016-17,C,Louisiana Tech,CUSA,33,568,19.7,0.57,0.588,12.4,17.9,15.2,7.6,1.6,12.9,16.7,12,157,118.6,88.4,1,1.6,2.5,-0.5,8.6,8.1,0
8142,LaDarius White,4,2014-15,G,Mississippi,SEC,34,807,17.5,0.544,0.51,1.8,12.9,7.4,12,1.9,0.9,13,24.9,331,107.6,104,1.6,0.9,2.5,3.7,0.3,4,0
8143,Shivaughn Wiggins,1,2012-13,G,Mount St. Mary's,NEC,30,773,18.3,0.579,0.51,4.5,6.6,5.4,17.1,2.8,0.3,13.9,19.3,296,118.4,109.2,2.2,0.3,2.5,1.9,-1.7,0.2,0
8144,Lindell Wigginton,2,2018-19,G,Iowa State,Big 12,25,649,20.1,0.564,0.513,3.4,13.9,8.9,15,1.7,1.5,14.1,27.6,321,110.6,102.6,1.6,0.9,2.5,4.5,0.5,5,0
8146,Antonio Williams,4,11-Dec,F,Coppin State,MEAC,30,809,17.9,0.58,0.56,13.2,23.8,18.3,6.7,0.9,0.7,15.3,16.9,281,116.5,106.7,1.9,0.6,2.5,-0.2,-3.1,-3.4,0
8147,Brian Williams,4,10-Nov,C,Tennessee,SEC,32,735,18.5,0.516,0.511,15.3,21.2,18.2,12.8,1.5,3.5,16.9,17.2,246,109.3,98.1,1.3,1.2,2.5,2.3,4.7,7,0
8149,Donte Williams,4,2013-14,F,Georgia,SEC,34,745,15,0.572,0.542,10.3,16.5,13.5,4.8,0.7,6.1,12,11.6,179,122.9,101.7,1.3,1.2,2.5,1.2,4.3,5.5,0
8150,Jordan Williams,4,2014-15,G,North Texas,CUSA,31,1062,16.6,0.493,0.443,4.5,11.5,8.1,13.7,2.6,1.7,15.2,26.4,442,98.3,101.7,1.1,1.4,2.5,0.4,0,0.4,0
8152,Ken Williams,2,2014-15,G,South Alabama,Sun Belt,33,1087,16.2,0.519,0.475,1.4,11,6.2,17.6,1.3,0.8,13.2,26.7,484,104.2,110,1.9,0.6,2.5,1.8,-3.7,-1.9,0
8153,Joy Williamson,4,2013-14,G,Texas A&M-Corpus Christi,Southland,33,834,16,0.628,0.575,5.9,13.1,9.6,8.3,2.1,0.3,18.1,16.3,253,117.6,107.8,1.6,0.8,2.5,0.7,-1,-0.3,0
8154,Lucas Williamson,1,2017-18,G,Loyola (IL),MVC,38,768,11.5,0.601,0.573,2.4,10.7,7.1,8.5,2.4,1.5,16.2,12.9,178,111.8,96.2,0.9,1.6,2.5,1.8,3.2,5,0
8157,Kasey Wilson,2,2012-13,F,Central Florida,CUSA,31,764,17.2,0.603,0.595,6,16.4,11.1,4,1.6,2.5,13.4,18,244,115.7,102.3,1.7,0.8,2.5,1.7,-1.2,0.5,0
8158,Stacy Wilson,4,2012-13,F,Murray State,OVC,31,937,15.9,0.521,0.494,3.4,11.8,7.5,18.2,2.1,1.2,18,26.7,401,100.3,101.1,1.4,1.1,2.5,0.4,-0.9,-0.5,0
8159,Antonio Woods,3,2017-18,G,Pennsylvania,Ivy,33,930,10.9,0.524,0.507,2.5,11.7,7.2,13.3,1.2,0.4,14.2,15.5,262,104.6,99.6,0.9,1.6,2.5,-1.4,1.1,-0.3,0
8162,JT Yoho,4,2015-16,F,Wright State,Horizon,34,1034,14.4,0.53,0.511,2.5,17.3,9.9,17.8,1,0.2,15.5,24.9,410,97.7,99.7,0.8,1.7,2.5,-0.7,0.5,-0.2,0
8164,Mike Aaman,4,2015-16,F,Wagner,NEC,34,654,19.1,0.525,0.505,13.7,18,15.8,6.3,1.4,3.5,14.9,23.1,267,106.3,95.7,1.1,1.3,2.4,-2.5,0.1,-2.5,0
8165,Karon Abraham,2,10-Nov,G,Robert Morris,NEC,23,622,19.3,0.588,0.533,2.2,8.3,5.1,10.4,2.6,1.3,14.5,26.3,271,111.6,100.9,1.6,0.8,2.4,3.7,-1,2.7,0
8167,Devonta Abron,2,2012-13,F,Texas Christian,Big 12,32,681,19.9,0.558,0.53,13.3,23.4,17.9,6.3,1.5,3.5,16.2,20.6,234,108.3,98.6,1.4,1,2.4,0.3,1.5,1.8,0
8169,Obij Aget,2,2014-15,C,New Mexico,MWC,31,765,16.2,0.584,0.559,9.9,17.4,13.7,2.4,1.4,7.4,19.1,16.2,200,106,95.2,0.9,1.5,2.4,-1.7,3.7,2,0
8171,Deonte Alexander,4,2012-13,G,Lipscomb,A-Sun,29,890,17.5,0.575,0.565,2,10.6,6,12.5,2.5,1.1,13.3,21.3,344,112.1,109,2,0.4,2.4,2.9,-2.4,0.5,0
8172,Greg Alexander,4,2017-18,G,Mount St. Mary's,NEC,32,889,15.7,0.63,0.616,1,10.4,5.8,5.9,1.5,1.4,7.7,17.6,279,118.5,110.4,1.8,0.6,2.4,1.2,-3.3,-2.1,0
8174,Chris Allen,4,11-Dec,G,Iowa State,Big 12,34,992,13.7,0.526,0.484,1.7,8,4.8,16.3,1.3,0.4,15.5,24.1,389,103.6,105.6,1.6,0.8,2.4,2.7,-1.1,1.6,0
8175,Jordan Allen,1,2017-18,G,Rider,MAAC,32,909,14.6,0.535,0.507,2.9,10.6,6.6,4.3,1.5,1.6,9.7,22.2,369,109.6,108.1,1.5,0.8,2.4,1.7,-2.3,-0.6,0
8176,Nick Allen,3,2017-18,F,Texas-San Antonio,CUSA,35,869,14.2,0.6,0.587,7,14.1,10.5,7.5,1,1.8,18.3,17.2,301,109.6,103.9,1.3,1.1,2.4,0,0.1,0.1,0
8178,Thomas Allen,2,2018-19,G,Nebraska,Big Ten,29,876,14.1,0.541,0.518,1.2,8.9,5.1,12.8,2.6,0.7,11,15.4,240,110.2,103,1.2,1.2,2.4,2.8,2,4.8,0
8181,Brandon Anderson,2,2017-18,G,Brown,Ivy,27,915,17.5,0.526,0.425,2.1,7,4.5,23.7,2.4,0.4,15.4,27.4,471,106.7,109.7,1.7,0.7,2.4,0.5,-2.7,-2.2,0
8182,C.J. Anderson,4,2017-18,G,Massachusetts,A-10,32,1126,14,0.525,0.471,3.2,14.2,8.7,27.4,1.2,0.5,19,18.6,402,108.4,111.5,1.7,0.7,2.4,0.5,-0.7,-0.2,0
8183,Trae Anderson,3,2014-15,G,Eastern Illinois,OVC,30,749,22.2,0.538,0.508,9.3,14.5,12,20.2,2,2.7,16,33,385,101.5,101.4,1.3,1,2.4,0.6,-0.1,0.5,0
8184,Phillip Anglade,3,2014-15,F,Virginia Military Institute,Southern,30,693,21.7,0.58,0.6,12.1,13,12.5,6.9,1.8,11,15.7,17.2,269,113.6,100.1,1.4,1,2.4,-1.5,4.3,2.8,0
8187,Malcolm Armstead,3,10-Nov,G,Oregon,Pac-10,38,1044,15.9,0.501,0.48,3.4,9.7,6.4,32.1,5,0,23.8,20.7,375,96.6,99.3,0.8,1.6,2.4,1.4,2.8,4.2,0
8188,Manny Arop,4,2013-14,G,Indiana State,MVC,34,962,15.2,0.547,0.512,4.3,15.2,9.8,9,1.5,2.5,13.8,21.6,340,104.9,104.6,1.2,1.2,2.4,0.5,0.8,1.4,0
8190,Olu Ashaolu,4,11-Dec,F,Oregon,Pac-12,34,685,20.2,0.566,0.567,12.9,19.5,16.2,8,1.4,2.6,16.5,24.7,305,108.4,101.7,1.6,0.8,2.4,1.7,0.5,2.2,0
8192,Jordan Ashton,4,2016-17,G,Northern Iowa,MVC,30,991,11.7,0.562,0.53,1.9,11.3,6.5,8.2,1.7,0.9,12.7,14.8,240,105.4,102.2,0.9,1.4,2.4,0.2,1.9,2.1,0
8193,Hassan Attia,4,2017-18,C,Hartford,AEC,33,691,19.3,0.65,0.694,10.1,17.7,14,6,1.2,10.3,19.9,18,237,113,99.7,1.3,1.2,2.4,-1.7,3.7,2,0
8194,Willie Atwood,4,2015-16,F,Arizona State,Pac-12,32,866,13.6,0.548,0.48,6,12.2,8.9,9.6,1,1.1,10.9,15.4,272,118.5,108.6,1.7,0.7,2.4,3.2,1.7,4.9,0
8196,Nate Austin,3,2013-14,F,Brigham Young,WCC,35,934,11.7,0.586,0.557,10.3,21.2,15.8,5.2,1.5,3.4,24.7,7.4,176,116.5,101.9,0.9,1.4,2.4,0.8,4.8,5.6,0
8198,Austen Awosika,3,2018-19,G,Cal State Fullerton,Big West,34,1002,13.8,0.511,0.478,2.9,15.1,9.3,22.4,2.7,1.7,21.9,16.6,302,98.6,98.1,0.7,1.8,2.4,-1.7,2.8,1,0
8199,Kori Babineaux,4,2015-16,G,Jacksonville,A-Sun,32,1149,17.1,0.493,0.476,2,12.6,7.2,23.9,1.5,0.5,13,29.2,585,99.6,107.4,1.3,1.1,2.4,-2.8,-2.1,-4.9,0
8201,Devonte Bandoo,3,2018-19,G,Baylor,Big 12,34,717,16.4,0.6,0.567,2.6,9.6,6,12.8,1.6,0.3,14.4,19.5,256,118.3,106.5,1.7,0.7,2.4,4.6,-0.6,4,0
8206,Paris Bass,1,2014-15,G,Detroit Mercy,Horizon,33,831,20.7,0.519,0.491,7.7,19.5,13.5,16.7,2.8,5.5,17.5,29.4,401,99,98.9,1,1.3,2.4,-0.6,2.6,1.9,0
8209,Josh Bedwell,4,10-Nov,G,Samford,Southern,31,719,18.5,0.665,0.615,2.8,10.8,7,19,2.1,0.2,16.7,19,244,119,108.4,1.9,0.5,2.4,3.1,-2.3,0.8,0
8210,Sam Beeler,4,2015-16,F,UC-Santa Barbara,Big West,33,634,17.6,0.674,0.721,8.5,17.8,13.3,6.5,0.6,4.7,16.8,15.7,195,117.7,98.3,1.2,1.1,2.4,0.7,3,3.6,0
8213,Pat Benzan,2,2016-17,G,Holy Cross,Patriot,32,929,14.6,0.562,0.536,3.3,8.6,5.8,20.2,3.1,0,16.3,16.5,256,108.1,104.2,1.2,1.2,2.4,-1.5,-0.8,-2.3,0
8214,Trae Berhow,2,2018-19,G,Northern Iowa,MVC,34,900,12.5,0.563,0.536,4.8,23.4,14,4.5,0.9,0.5,14,16.5,247,106.1,100.5,1,1.4,2.4,-0.7,-0.5,-1.1,0
8216,Pat Birt,3,2015-16,G,Tulsa,AAC,32,848,14.8,0.528,0.495,2.4,11.6,7,6,1.4,0.5,8.1,23.7,332,106.8,104.4,1.3,1,2.4,2.9,-1,1.9,0
8218,Jamari Blackmon,1,2018-19,G,North Alabama,A-Sun,32,1130,14.1,0.468,0.406,2.3,8.9,5.3,16.8,2.8,0.6,10.7,24,460,99.7,105,1.1,1.3,2.4,0.6,-1.1,-0.4,0
8219,Mario Blessing,4,2014-15,G,South Carolina Upstate,A-Sun,36,968,9.1,0.493,0.487,3,6.3,4.6,16.2,2.2,0,19.3,10.1,184,108.9,100.2,1,1.4,2.4,-1.6,-0.9,-2.5,0
8220,Gavin Block,2,2016-17,G,Ohio,MAC,31,870,12.1,0.537,0.503,3,13.3,8.3,12.6,2,0.7,17.6,15.1,250,105,98.3,0.9,1.6,2.4,-0.3,2.8,2.4,0
8223,Connor Boehm,4,2015-16,F,Dartmouth,Ivy,28,786,17.3,0.535,0.533,9.9,12.5,11.2,16.2,1.5,0.6,13.6,21.2,314,110,104.9,1.5,0.9,2.4,1.5,0,1.5,0
8225,Brandon Boggs,4,2013-14,G,Western Carolina,Southern,34,912,17.9,0.525,0.509,4.9,12,8.2,9.7,2.2,3.2,12.4,24.8,383,106.6,106.8,1.4,1,2.4,-0.7,-1.9,-2.6,0
8227,Tanner Borchardt,4,2018-19,F,Nebraska,Big Ten,36,716,13.4,0.607,0.608,13.6,12,12.8,3.9,1.4,1.5,14,8.2,156,133.7,103.3,1.4,0.9,2.4,2.6,2.6,5.3,0
8228,Javon Borum,4,10-Nov,G,UC-Riverside,Big West,31,1045,14.6,0.513,0.47,1.5,7.7,4.5,17.7,2,0.4,13.4,22.1,384,105.5,108,1.7,0.7,2.4,1.8,-2.9,-1.1,0
8230,Ronnie Boyce III,4,2016-17,G,San Francisco,WCC,33,624,25.6,0.536,0.507,5.1,18.1,12,19.4,2.6,1.3,14,39.6,406,101.5,95.4,1.1,1.3,2.4,2.2,0.7,2.9,0
8231,Porter Braswell,4,10-Nov,G,Yale,Ivy,28,850,14.7,0.555,0.489,1.6,11.5,6.8,15.7,1.6,0,15.9,20.5,295,106.5,102.7,1.4,1,2.4,0.7,-0.6,0,0
8232,Brandon Brekke,2,11-Dec,F,North Dakota,GWC,30,631,21.4,0.651,0.682,9.9,25.2,17.3,7,0.9,4.1,20.5,21.7,247,108.7,95.8,1.3,1.1,2.4,-1,-0.5,-1.5,0
8233,Aaron Brennan,4,2017-18,F,IUPUI,Horizon,30,818,18.4,0.548,0.512,5.1,15,9.7,13.5,2.2,2.8,13.5,23.9,344,108.1,105.3,1.4,1,2.4,0.5,-0.5,0,0
8235,Taylor Broekhuis,3,11-Dec,C,Air Force,MWC,29,864,15.5,0.578,0.546,4.5,16.6,10.6,15.7,1.5,4.4,19.8,19.1,263,103.1,98.8,1.1,1.3,2.4,0.1,2.1,2.2,0
8237,Johathan Brooks,3,10-Nov,F,Charleston Southern,Big South,31,718,18.5,0.489,0.459,10.6,22.7,16.6,9.2,3.2,4.7,16.3,18.3,233,103.3,93.3,0.9,1.5,2.4,-2.6,3,0.4,0
8240,Aaron Brown,4,2015-16,F,Saint Joseph's,A-10,36,951,13.2,0.533,0.502,3.1,9.9,6.6,9.3,0.8,0.1,11.2,20.7,342,106.3,105.4,1.3,1.1,2.4,1,0,1.1,0
8241,Josh Brown,4,11-Dec,G,Louisiana,Sun Belt,30,805,16.7,0.476,0.45,9.7,17.9,13.7,7.3,1.7,2.1,12.3,23.6,312,99.3,94.8,0.9,1.5,2.4,-1.7,0.5,-1.2,0
8242,Taran Brown,2,2013-14,F,UC-Santa Barbara,Big West,30,790,14.5,0.546,0.522,5.4,13.8,9.9,11,1.2,3.7,10.4,15.3,211,116.2,103.5,1.3,1.1,2.4,2.2,1.5,3.8,0
8243,Carlton Brundidge,4,2015-16,G,Detroit Mercy,Horizon,31,632,22.3,0.563,0.517,8.2,13.6,10.9,20.7,1.7,0.5,12.4,23.9,342,119.6,112,2,0.3,2.4,3.4,-2.5,1,0
8250,Harrison Butler,1,2018-19,G,Southern Utah,Big Sky,33,848,16.5,0.544,0.519,7.3,20.4,14,8.8,1.9,2.5,17.2,21.8,341,102.1,99.7,1,1.4,2.4,-3.2,0.7,-2.4,0
8252,Brent Calhoun,4,2016-17,C,Purdue-Fort Wayne,Summit,33,675,21.7,0.591,0.576,11.1,23.1,17.2,7.9,1.1,8.6,17.2,23.1,314,110.3,100.9,1.4,1,2.4,-2.8,2.5,-0.3,0
8253,Omar Calhoun,1,2012-13,G,Connecticut,Big East,29,930,15,0.542,0.49,5.2,10.1,7.7,8.3,1.9,1.4,15.4,20.4,305,104.5,103,1.4,1,2.4,2.9,1,3.9,0
8256,Dallas Cameron,4,2016-17,G,Stephen F. Austin,Southland,33,1004,10.1,0.528,0.476,1.1,5.8,3.4,18.6,1.4,0.5,17.6,14.9,276,108.3,104.4,1.2,1.2,2.4,-1.1,-1.6,-2.7,0
8261,Sam Cassell,4,2016-17,G,Iona,MAAC,35,1056,13.8,0.531,0.5,1.2,9.9,5.7,17.3,1.6,0.2,12,18.9,381,109.6,109.7,1.7,0.8,2.4,1.9,-1.3,0.6,0
8263,Deniz Celen,3,2018-19,F,St. Francis (NY),NEC,33,709,17.9,0.55,0.548,8,19.7,13.6,14.5,1.3,4.5,15.6,18.8,258,107.9,97.8,1.1,1.3,2.4,-1.7,1.6,-0.2,0
8264,Robert Champion,3,2015-16,G,Holy Cross,Patriot,35,964,17.5,0.557,0.532,2.9,19.4,10.8,13.7,2.3,0.8,13.1,24.9,374,103,105.3,1.3,1.1,2.4,0.1,-1.7,-1.6,0
8266,Tristan Clark,2,2018-19,F,Baylor,Big 12,14,417,30.9,0.734,0.741,8.5,15.9,12.2,12.7,2.2,9.6,14.1,19.6,177,135.2,97.6,1.7,0.8,2.4,7.2,7,14.3,0
8270,T.J. Cline,1,2012-13,F,Niagara,MAAC,33,665,18.2,0.576,0.573,7.5,21.2,13.5,7.6,1.6,0.7,9.2,18.6,240,119.3,104,1.8,0.6,2.4,3.3,-1.8,1.5,0
8272,Bill Cole,4,10-Nov,F,Illinois,Big Ten,34,704,14.4,0.606,0.587,5.4,8.9,7.2,10.7,1.6,2.5,8.1,11.1,167,131.8,102.3,1.6,0.9,2.4,5.2,3.4,8.7,0
8273,Jamir Coleman,3,2018-19,F,Central Connecticut State,NEC,30,856,18.6,0.532,0.482,6.8,17.9,12.3,7.3,2.1,3.1,11.9,22.3,341,107.9,105.5,1.5,0.9,2.4,-1.3,-1.4,-2.7,0
8274,Justin Coleman,3,2017-18,G,Samford,Southern,32,1040,18,0.561,0.519,1.3,9,5.1,37.4,2,0,18.4,22.7,499,112.6,118.8,2.4,-0.1,2.4,2.4,-5,-2.6,0
8275,Darius Conley,2,10-Nov,F,Saint Peter's,MAAC,34,705,15.8,0.505,0.47,10,16.7,13.4,6.9,2.6,3.9,16.4,18.5,210,99.9,88.5,0.7,1.8,2.4,-2.7,4,1.3,0
8276,Sheldon Cooley,3,11-Dec,G,East Tennessee State,A-Sun,27,816,16.4,0.517,0.491,4,9.3,6.4,12.5,4.9,0.2,16.4,18.3,254,103.7,97.5,1.1,1.3,2.4,0.5,1.2,1.7,0
8277,Eric Cooper,4,2018-19,G,Pepperdine,WCC,34,955,13.3,0.575,0.549,1.6,9.6,5.5,6.2,1.1,0.2,6.5,17.9,313,115.7,110.2,1.8,0.6,2.4,2.3,-2.5,-0.2,0
8278,Deshawn Corprew,2,2018-19,F,Texas Tech,Big 12,37,498,18.7,0.639,0.634,9.2,19.7,14.8,6.5,1.5,2.5,16.3,18.2,173,116,87.8,1.1,1.4,2.4,3.3,4,7.3,0
8285,Brandon Crawford,3,10-Nov,F,Coastal Carolina,Big South,34,660,14.6,0.557,0.505,7.2,13.8,10.8,13.5,1.9,1.9,20.2,14.2,188,111.7,94.4,1.1,1.3,2.4,-0.4,1.4,1,0
8287,Oscar Da Silva,2,2018-19,F,Stanford,Pac-12,31,878,15.3,0.547,0.527,6,17.2,11.8,12.3,1.3,4.1,18.6,18.5,298,103.5,99.4,1,1.4,2.4,1.1,3.9,5,0
8290,Brian Darden,3,2014-15,G,Hampton,MEAC,35,833,13,0.552,0.489,0.9,6.9,3.9,9,1.3,0.1,12.4,20.9,303,109.9,104.3,1.5,0.9,2.4,1.2,-3.6,-2.4,0
8291,Juan Davis Jr.,3,2016-17,F,Troy,Sun Belt,37,739,15.8,0.638,0.614,6.4,15.8,11.2,2.5,1.2,1.8,14.1,16,236,120.5,104.7,1.6,0.9,2.4,1.5,-1.6,-0.1,0
8293,Jordan Davis,2,2018-19,G,Dayton,A-10,33,1064,11.7,0.526,0.502,0.6,9,5.2,10.2,1.8,1.2,13.3,17.9,299,101.6,101.8,0.9,1.5,2.4,0.9,1,1.9,0
8295,Trey Davis,2,2013-14,F,Richmond,A-10,33,968,11.1,0.463,0.444,6,20.8,13.4,11.9,1.7,1.1,16.1,11.8,199,100.7,96.8,0.5,2,2.4,-1.6,4.2,2.6,0
8296,Wesley Davis,4,2014-15,G,Texas State,Sun Belt,29,834,13.3,0.48,0.449,3.2,10.6,6.8,16,4.2,0.7,15.9,18,224,95.8,91.1,0.4,2,2.4,-1.5,3,1.5,0
8297,Darius Days,1,2018-19,F,Louisiana State,SEC,35,510,20.3,0.603,0.581,13.3,17.5,15.4,4.6,2.9,2.5,10,15.9,186,130.9,99.3,1.6,0.8,2.4,6.1,2.4,8.5,0
8298,Jesus M. Delgado,4,2012-13,G,Texas-Rio Grande Valley,GWC,32,886,15.8,0.521,0.478,4.5,10.9,7.5,16.8,2.3,0.3,15.1,21.3,314,103.6,102.2,1.4,1,2.4,-1.8,-1.7,-3.5,0
8300,John Dewey III,2,2016-17,G,Sam Houston State,Southland,34,972,14,0.535,0.485,2.5,11.3,6.7,31.9,2.7,0.1,25.8,20.8,383,98.9,99.1,0.8,1.7,2.4,-1.6,0.2,-1.4,0
8302,Hamidou Diallo,1,2017-18,G,Kentucky,SEC,37,918,13.8,0.498,0.47,4.2,11.5,8.1,9.5,1.7,1.6,12,22.6,348,103.8,103.1,1.1,1.3,2.4,1.3,1.9,3.2,0
8305,Miles Dixon,4,2013-14,G,Wright State,Horizon,35,849,13.1,0.506,0.424,3,9.5,6.3,18.5,1.1,1.2,14.1,22,306,102.7,100,0.9,1.5,2.4,-2,-0.2,-2.2,0
8307,Jaquan Dotson,3,2018-19,G,Savannah State,MEAC,31,973,17.8,0.567,0.542,7.1,14.4,10.5,12.2,2.1,1.8,14.4,19.6,404,111.1,110.9,1.8,0.5,2.4,0.9,-2.5,-1.6,0
8308,Fran Dougherty,4,2013-14,F,Pennsylvania,Ivy,28,801,19.6,0.585,0.566,8.6,20.1,14.6,8.7,1.9,2.7,15.8,22.5,324,107.5,103.3,1.3,1.1,2.4,0.3,1.1,1.4,0
8309,Samir Doughty,1,2016-17,G,Virginia Commonwealth,A-10,35,811,14.6,0.515,0.454,4.1,14,9,17.2,2.4,0.3,17.8,22.9,318,101,97.4,0.8,1.5,2.4,1,2.3,3.3,0
8311,Sheriff Drammeh,3,2017-18,G,Hawaii,Big West,29,878,12.5,0.536,0.477,1.8,12.2,6.9,12.8,2.2,0.8,14.2,19.8,294,104.2,100.5,1,1.4,2.4,-0.6,0.9,0.3,0
8313,Ledrick Eackles,4,2013-14,G,McNeese State,Southland,31,979,19.1,0.519,0.455,3.9,13,8.3,17.7,2.8,0.5,14.6,31.1,513,103.7,109.2,1.6,0.8,2.4,2.1,-3,-0.9,0
8314,Cliff Ederain,4,11-Dec,F,Eastern Washington,Big Sky,32,971,17.8,0.53,0.498,8.5,22.1,14.4,20.3,2.6,5.1,25.2,21.6,377,98,99.5,1,1.4,2.4,-2.2,4,1.9,0
8316,Justin Edwards,1,11-Dec,G,Maine,AEC,29,906,19.1,0.496,0.449,7.2,13.8,10.4,22.6,2.6,2,17.7,28,417,98.8,100.9,1.2,1.2,2.4,-0.6,-0.1,-0.7,0
8317,Kessler Edwards,1,2018-19,F,Pepperdine,WCC,34,978,15.3,0.549,0.529,4.9,17.9,11.3,6.6,2.3,4.1,13.7,18.2,312,104.8,102.7,1.1,1.3,2.4,-0.1,2.1,2,0
8324,Chuck Ester,3,2015-16,F,Chattanooga,Southern,35,857,15.2,0.561,0.549,5.2,18.1,11.8,13,2.4,2,20.3,17.7,266,103.5,98.4,0.9,1.5,2.4,-1.4,2.2,0.8,0
8327,Aaron Falzon,1,2015-16,F,Northwestern,Big Ten,32,785,14,0.542,0.522,6.2,9.7,8,6.7,0.9,1.5,7.8,18.4,248,115.2,105,1.5,0.9,2.4,4,0.5,4.5,0
8328,Hayden Farquhar,4,2018-19,F,Abilene Christian,Southland,34,481,21.6,0.608,0.601,8.8,13.7,11.2,11.7,2.7,2,11.5,22.6,206,118.8,94.4,1.4,1,2.4,3.1,-0.6,2.4,0
8329,Javorn Farrell,4,2013-14,G,Texas-Rio Grande Valley,WAC,28,941,18.6,0.497,0.442,4.3,14.7,9.2,23.6,2.9,2.1,14.5,29,441,99.6,101.9,0.9,1.4,2.4,0.1,0.4,0.5,0
8331,Carlton Fay,4,10-Nov,F,Southern Illinois,MVC,32,923,15.8,0.526,0.46,4.3,13,8.6,5.8,1,1.1,12.6,26.1,362,103.1,104.7,1.5,0.9,2.4,0.3,-1.6,-1.3,0
8332,Mike Felt,3,2012-13,G,North Dakota State,Summit,34,652,15.2,0.524,0.506,2.1,9.8,6,5.2,1.1,0.2,6.5,24.2,230,109.7,98.5,1.4,1,2.4,1.9,-3.3,-1.4,0
8333,Juan Fernandez,4,11-Dec,G,Temple,A-10,32,1035,13.9,0.534,0.51,1.2,9.4,5.3,21.8,1.8,0.7,17.8,20.1,362,104.9,106.3,1.6,0.8,2.4,2.3,-0.7,1.6,0
