fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
4.4,.424,1.9,2.0,.660,1.4,102,6-4,1.5,5.9,-0.01,2.3
0.6,.583,0.3,0.5,.520,0.2,108,6-11,1.2,0.9,8.19,1.4
6.3,.370,2.3,1.0,.719,0.7,33,6-6,1.8,6.2,1.10,1.9
1.3,.462,0.6,0.0,,0.0,10,6-4,0.9,1.5,2.55,0.6
1.3,.250,0.3,0.5,.667,0.3,6,,2.0,1.0,1.33,1.3
3.2,.539,1.7,2.2,.618,1.4,55,6-10,,4.9,-0.47,3.8
9.5,.466,4.4,3.9,.775,3.0,122,6-10,2.9,12.4,-0.04,6.9
3.0,.677,2.0,1.9,.539,1.0,101,6-10,2.1,5.1,-4.44,3.5
5.6,.439,2.5,2.2,.664,1.5,103,7-2,1.9,6.4,-2.82,3.9
1.6,.563,0.9,0.4,1.000,0.4,10,6-7,0.8,2.7,5.58,1.5
5.0,.240,1.2,0.6,.333,0.2,5,5-11,0.6,2.6,-8.52,0.0
5.9,.411,2.4,1.2,.661,0.8,50,6-3,1.8,6.0,-6.48,3.5
5.3,.517,2.8,3.4,.715,2.5,132,6-11,2.7,8.0,3.44,5.0
3.9,.527,2.1,1.6,.575,0.9,98,6-9,2.0,5.0,1.83,3.2
6.0,.503,3.0,1.5,.726,1.1,124,6-7,2.3,7.7,-4.66,4.0
0.0,,0.0,0.0,,0.0,1,6-3,0.0,0.0,-2.61,2.0
1.8,.481,0.9,0.6,.438,0.2,29,6-6,1.4,2.1,-8.59,1.4
5.0,.401,2.0,1.7,.625,1.1,57,6-8,2.6,5.1,6.05,3.0
0.3,.286,0.1,0.4,.500,0.2,28,6-10,0.7,0.3,8.53,0.3
1.8,.457,0.8,0.5,.750,0.3,26,6-4,1.0,2.0,-1.39,2.1
3.3,.387,1.3,0.9,.549,0.5,58,6-9,1.8,3.4,-4.59,2.1
14.7,.359,5.3,2.8,.656,1.9,77,6-3,2.4,12.4,1.63,4.8
4.0,.267,1.1,1.9,.660,1.2,52,6-0,1.6,3.3,4.45,1.5
0.4,.429,0.2,0.3,.600,0.2,17,6-10,0.6,0.5,-0.08,0.7
2.1,.478,1.0,1.3,.521,0.7,53,6-8,2.1,2.7,0.70,2.8
6.3,.570,3.6,4.7,.670,3.2,126,6-8,2.1,10.4,3.78,5.0
4.3,.367,1.6,1.1,.671,0.8,73,6-3,1.2,4.9,-3.08,1.3
6.6,.536,3.5,4.4,.625,2.7,119,6-8,2.5,9.9,-0.46,5.9
2.9,.456,1.3,0.7,.556,0.4,27,6-2,0.8,3.6,6.70,1.2
2.2,.769,1.7,0.8,.571,0.4,18,6-9,1.9,3.8,7.90,3.3
2.0,.488,1.0,1.0,.615,0.6,41,7-0,1.8,2.6,6.59,3.5
1.5,.571,0.9,1.3,.444,0.6,28,6-10,1.1,2.3,3.30,2.2
6.0,.392,2.3,2.8,.802,2.3,75,6-3,1.7,7.5,-6.78,4.1
8.0,.352,2.8,2.5,.705,1.8,24,6-0,3.0,7.5,-0.33,4.7
,,3.2,,,1.5,24,,,7.9,-3.07,
7.6,.456,3.5,1.5,.711,1.0,62,6-10,2.1,8.9,7.67,4.2
1.7,.398,0.7,0.5,.763,0.4,72,6-9,1.2,1.8,0.39,1.4
1.5,.378,0.6,0.6,.486,0.3,56,6-10,0.5,1.5,5.85,1.2
9.4,.509,4.8,3.9,.712,2.8,94,6-10,,12.3,1.93,6.3
3.9,.910,3.6,3.3,.623,2.0,56,6-4,2.2,9.2,2.54,
7.8,.424,3.3,3.3,.738,2.5,62,6-6,2.2,9.6,7.79,6.6
1.2,.508,0.6,0.5,.533,0.3,55,6-5,1.3,1.5,4.37,1.9
1.2,.429,0.5,0.5,.571,0.3,29,6-8,0.4,1.4,1.59,1.2
1.8,.523,0.9,0.9,.436,0.4,61,6-5,1.7,2.2,-4.17,2.1
2.9,.531,1.5,0.5,.500,0.3,11,6-5,0.5,3.5,-3.23,1.8
7.2,.415,3.0,2.4,.516,1.2,27,6-4,2.5,7.9,-1.40,5.2
2.9,.363,1.1,0.4,.810,0.3,50,6-9,1.2,3.1,11.64,3.1
3.4,.369,1.3,0.9,.673,0.6,52,6-1,0.5,3.8,-8.35,1.4
1.7,.367,0.6,0.6,.900,0.5,18,,1.1,1.7,3.26,0.7
5.8,.400,2.3,3.4,.627,2.2,32,6-5,2.7,7.4,-9.03,4.7
0.8,.250,0.2,0.4,1.000,0.4,5,6-8,0.4,0.8,2.06,0.8
10.4,.571,5.9,5.3,.669,3.6,25,6-9,3.3,15.5,-1.16,7.0
8.8,.443,3.9,3.6,.845,3.1,59,6-2,1.8,12.1,-1.71,3.2
0.7,.500,0.3,0.2,.000,0.0,6,,0.3,0.7,5.76,0.5
2.3,.313,0.7,0.9,.480,0.4,29,6-8,1.6,1.9,8.22,2.4
1.9,.500,0.9,0.7,.692,0.5,35,6-8,1.8,2.5,-1.89,1.4
1.2,.611,0.7,0.7,.455,0.3,15,6-8,0.9,1.8,-5.64,1.5
0.6,.571,0.3,0.4,.462,0.2,36,6-7,0.6,0.8,5.25,1.1
3.1,.397,1.2,1.0,.705,0.7,60,6-3,0.8,3.2,-2.32,1.5
0.4,.583,0.2,0.3,.300,0.1,29,6-9,1.4,0.6,-6.49,0.8
5.1,.485,2.5,1.5,.621,0.9,59,6-6,2.5,5.9,-7.34,3.1
4.3,.464,2.0,2.2,.825,1.8,26,6-10,,5.8,0.24,4.5
0.8,.344,0.3,0.4,.533,0.2,81,6-6,1.0,0.8,-0.33,1.4
3.5,.485,1.7,0.6,.765,0.5,57,6-7,1.4,4.8,1.68,2.7
1.0,.000,0.0,0.0,,0.0,7,6-0,0.0,0.0,7.01,0.0
5.3,.536,2.8,2.8,.569,1.6,42,6-6,2.8,7.3,-2.77,6.2
2.9,.464,1.3,1.0,.667,0.7,120,6-10,2.1,3.3,1.49,2.7
1.6,.523,0.9,0.8,.545,0.4,27,6-9,1.2,2.1,-4.25,1.1
7.3,.396,2.9,1.3,.531,0.7,63,6-3,2.0,6.4,2.49,2.8
0.4,.467,0.2,0.5,.476,0.3,40,6-9,1.4,0.6,5.26,0.9
5.2,.352,1.8,1.8,.796,1.4,61,5-11,1.9,5.9,-3.35,1.5
1.6,.455,0.7,0.0,,0.0,7,5-8,0.4,1.4,6.02,0.4
4.8,.368,1.8,0.9,.714,0.6,122,6-3,0.9,5.1,0.42,1.5
5.3,.397,2.1,0.2,.500,0.1,11,6-9,2.6,5.3,-6.04,3.7
3.1,.324,1.0,1.4,.684,1.0,55,6-2,,3.8,-1.57,1.1
4.1,.644,2.6,2.1,.522,1.1,11,6-10,2.1,6.4,-6.04,4.0
0.7,.091,0.1,0.3,.250,0.1,16,,0.3,0.2,4.79,
,,,,.667,,,,,,,
1.4,.381,0.5,0.4,.533,0.2,85,6-9,0.8,1.5,9.44,1.3
0.3,.500,0.2,0.0,,0.0,6,6-5,0.2,0.3,-8.34,0.3
3.2,.342,1.1,1.1,.594,0.7,58,6-3,1.3,3.2,-5.39,1.8
2.3,.326,0.8,0.9,.778,0.7,20,6-7,1.8,2.3,-4.04,1.8
1.3,.125,0.2,0.7,.750,0.5,6,6-8,0.8,0.8,6.31,0.7
2.4,.378,0.9,0.4,.667,0.3,37,6-8,0.2,2.5,-7.78,1.4
0.4,.400,0.2,0.2,.000,0.0,12,6-5,0.3,0.5,-1.93,0.5
1.6,.522,0.8,0.6,.435,0.3,72,6-7,0.8,1.9,1.14,1.4
1.0,.500,0.5,0.0,,0.0,2,6-3,1.0,1.5,0.28,1.0
0.2,1.000,0.2,0.0,,0.0,5,6-11,0.8,0.4,-1.61,0.6
0.0,,0.0,1.0,1.000,1.0,2,6-4,0.5,1.0,5.39,0.0
13.6,.409,5.6,5.4,.574,3.1,30,6-1,3.4,14.2,1.59,7.1
0.5,.250,0.1,0.1,.500,0.1,15,6-6,0.1,0.5,-0.56,0.3
5.8,.420,2.4,1.6,.672,1.0,112,6-7,2.0,6.3,-0.73,5.0
9.1,.433,3.9,3.7,.587,2.2,75,,2.1,10.0,4.91,9.5
6.0,.460,2.8,2.0,.738,1.5,108,6-4,2.0,7.7,5.72,1.9
0.7,.167,0.1,0.4,.750,0.3,9,5-10,0.0,0.6,-0.11,0.4
4.0,.319,1.3,1.2,.560,0.7,68,6-3,1.6,3.3,-1.79,2.2
7.1,.363,2.6,3.5,.571,2.0,36,6-5,0.4,7.2,-1.05,6.2
3.0,.333,1.0,0.5,.846,0.4,28,6-4,1.0,2.8,-1.29,1.1
2.6,.544,1.4,1.3,.589,0.8,112,6-8,2.6,3.6,-4.01,2.1
1.8,.308,0.6,0.9,.692,0.6,29,6-2,0.7,1.7,-8.00,1.2
2.2,.545,1.2,0.6,.333,0.2,10,5-11,1.1,2.6,5.33,0.8
12.8,.376,4.8,3.9,.664,2.6,74,5-10,1.7,12.2,-8.50,2.9
1.5,.167,0.3,0.3,.500,0.1,8,5-10,0.0,0.6,-5.74,0.5
1.3,.324,0.4,0.6,.412,0.3,27,,1.0,1.1,2.81,1.0
0.6,.467,0.3,0.3,.545,0.2,70,6-8,0.2,0.8,-4.41,0.9
1.4,.500,0.7,0.3,1.000,0.3,7,6-3,1.1,1.7,-4.50,0.3
4.2,.528,2.2,0.7,.467,0.3,21,6-0,1.1,4.8,-12.36,1.2
0.6,1.000,0.6,1.2,.333,0.4,5,6-7,0.0,1.6,5.61,0.0
,,2.4,,,1.4,23,6-5,,6.3,,
7.5,.401,3.0,4.4,.608,2.7,23,6-5,,8.7,,
1.1,.426,0.5,0.9,.644,0.6,48,6-3,0.6,1.6,-0.70,0.6
3.2,.342,1.1,1.1,.538,0.6,23,6-0,1.9,3.2,-1.23,1.0
0.7,.500,0.3,0.3,.200,0.1,15,6-3,0.1,0.7,7.33,0.7
7.2,.491,3.5,5.7,.681,3.9,123,6-8,2.7,11.0,8.43,6.8
11.9,.463,5.5,3.6,.792,2.9,84,6-3,,15.3,-6.99,5.2
1.0,.000,0.0,0.0,,0.0,3,,0.3,0.0,-0.62,0.0
4.1,.393,1.6,1.2,.600,0.7,111,6-4,2.0,4.2,3.89,2.1
0.7,.500,0.3,0.3,1.000,0.3,6,6-2,0.2,1.2,-3.82,0.2
5.1,.425,2.2,1.3,.817,1.1,123,6-0,1.7,6.8,6.33,2.0
15.0,.485,7.3,5.2,.777,4.0,87,6-3,1.9,18.6,3.69,5.2
1.0,.500,0.5,0.0,,0.0,2,6-3,0.0,1.0,8.50,0.5
6.7,.356,2.4,0.7,.740,0.5,108,6-4,1.7,6.7,3.99,1.4
0.1,.500,0.0,0.1,.500,0.1,28,6-0,0.3,0.1,6.18,0.1
3.3,.441,1.5,1.2,.651,0.8,89,6-4,1.2,3.7,-5.35,2.6
10.4,.316,3.3,4.4,.756,3.3,69,5-11,1.6,11.4,,2.2
2.5,.397,1.0,0.7,.600,0.4,27,5-10,1.2,2.9,,1.0
