fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
2.5,.267,0.7,1.8,.364,0.7,6,6-4,1.3,2.0,4.58,3.3
0.6,.462,0.3,0.5,.600,0.3,21,6-6,0.8,0.9,2.42,1.5
15.9,.452,7.2,3.7,.775,2.9,69,6-4,2.7,17.3,-8.68,5.9
1.7,.247,0.4,0.5,.545,0.3,47,6-4,0.5,1.4,-4.03,0.7
5.0,.200,1.0,0.0,,0.0,1,,,3.0,-5.12,4.0
8.1,.411,3.3,1.7,.776,1.3,68,6-0,1.5,7.9,1.75,2.8
4.5,.377,1.7,2.4,.753,1.8,41,6-3,1.7,5.1,-12.02,2.9
1.9,.511,1.0,0.3,.571,0.2,25,6-3,0.1,2.6,7.96,0.6
2.6,.380,1.0,1.1,.600,0.6,19,6-5,0.3,2.7,-5.11,0.9
8.0,.372,3.0,3.7,.708,2.6,24,,2.9,8.5,-2.66,8.3
0.0,,0.0,3.0,.333,1.0,2,6-1,0.5,1.0,3.45,0.0
0.7,.267,0.2,0.5,.750,0.4,23,,0.4,0.7,7.30,0.5
0.4,.000,0.0,0.2,.000,0.0,5,,0.0,0.0,1.40,0.6
4.5,.416,1.9,1.6,.667,1.1,17,5-11,1.2,4.8,-2.78,1.4
,,,,,,,,,,,
3.0,.000,0.0,3.0,.000,0.0,1,,0.0,0.0,6.46,2.0
3.2,.444,1.4,1.2,.529,0.6,14,6-6,,3.6,-7.27,2.2
11.2,.464,5.2,3.4,.806,2.7,60,5-11,2.7,13.1,-8.93,2.4
2.7,.286,0.8,1.1,.500,0.5,13,6-5,1.6,2.1,-5.19,2.5
1.4,.154,0.2,0.8,.571,0.4,9,6-0,1.2,0.9,-6.32,0.3
4.9,.242,1.2,3.3,.536,1.8,33,,2.4,4.2,6.52,1.7
,.800,,,.000,,,,,,,
1.5,.486,0.7,0.8,.768,0.6,92,6-9,0.9,2.1,-1.70,1.3
,,,,1.000,,,,,,,
5.8,.539,3.1,2.6,.702,1.8,22,,2.8,8.1,-5.60,6.3
1.3,.200,0.3,0.0,,0.0,4,,0.0,0.5,1.22,0.0
9.8,.423,4.2,2.4,.806,1.9,75,5-10,1.7,10.3,-0.18,2.6
12.6,.400,5.1,3.9,.677,2.6,74,6-0,2.2,12.7,-5.02,2.8
1.7,.567,1.0,1.2,.696,0.8,39,,2.0,2.8,5.97,1.9
9.3,.371,3.4,2.5,.610,1.5,50,6-0,1.6,8.4,-1.94,1.8
4.6,.455,2.1,3.0,.710,2.2,58,6-4,1.7,6.3,3.25,6.5
15.8,.301,4.8,3.4,.673,2.3,61,6-3,3.2,11.8,0.67,
4.8,.543,2.6,1.3,.549,0.7,107,7-0,2.2,6.0,-2.71,4.3
13.4,.468,6.3,1.0,.804,0.8,51,6-1,1.4,13.4,-0.79,1.8
5.3,.399,2.1,2.7,.613,1.6,60,6-1,1.5,5.9,-8.64,2.1
2.8,.406,1.1,1.1,.782,0.9,50,6-5,1.3,3.1,4.65,2.9
1.2,.154,0.2,0.0,,0.0,11,6-4,0.3,0.5,-6.63,0.5
11.3,.443,5.0,4.8,.809,3.9,103,6-6,2.3,14.9,9.99,3.8
2.3,.279,0.6,0.8,.679,0.5,37,6-2,1.6,1.8,,
0.8,.600,0.5,0.6,.273,0.2,20,6-7,1.4,1.1,3.75,1.7
2.4,.586,1.4,1.8,.590,1.1,86,6-10,2.7,3.8,3.08,3.6
8.6,.413,3.6,3.1,.819,2.5,119,6-4,2.7,10.9,7.53,3.6
4.6,.475,2.2,2.0,.584,1.2,44,6-8,1.8,5.6,-7.03,3.0
1.2,.346,0.4,1.0,.286,0.3,22,6-5,1.3,1.1,3.69,1.5
5.8,.361,2.1,2.2,.587,1.3,65,6-6,2.5,5.5,-5.83,3.9
4.3,.472,2.0,0.8,.829,0.6,54,6-5,1.2,4.7,-6.97,3.0
1.4,.367,0.5,0.6,.647,0.4,58,6-3,0.6,1.4,5.32,0.5
