fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
4.5,.375,1.7,1.0,.725,0.7,72,6-1,0.1,4.1,-1.33,1.9
4.1,.494,2.0,1.0,.603,0.6,81,6-9,1.8,4.7,-0.96,4.2
13.3,.484,6.4,4.2,.725,3.0,67,6-6,3.7,15.9,0.38,8.7
1.2,.350,0.4,0.6,.417,0.3,97,6-3,0.2,1.2,-5.27,0.8
0.7,.667,0.4,0.2,.250,0.1,18,6-5,2.1,1.0,-6.17,1.3
1.9,.432,0.8,1.1,.500,0.5,19,6-6,,2.2,-3.62,1.3
5.0,.391,1.9,1.5,.607,0.9,37,6-5,1.2,4.8,-3.44,4.3
5.8,.853,4.9,3.0,1.266,3.8,104,6-8,1.5,13.6,,
0.7,.400,0.3,0.7,.200,0.1,7,,0.9,0.7,6.76,0.6
0.4,.500,0.2,0.4,1.000,0.4,11,6-2,0.3,0.7,-6.39,0.4
1.4,.464,0.7,1.5,.655,1.0,20,6-7,,2.3,-8.55,1.6
4.1,.358,1.5,0.8,.423,0.3,33,6-3,2.0,3.2,-0.97,2.3
0.0,,0.0,0.0,,0.0,1,5-11,0.0,0.0,-0.41,0.0
3.1,.536,1.7,2.2,.683,1.5,62,6-7,2.0,4.9,-2.67,2.9
4.7,.319,1.5,2.3,.522,1.2,30,,3.6,4.2,-3.07,
2.6,.462,1.2,2.0,.717,1.4,93,6-7,2.7,3.8,-8.26,3.5
9.2,.664,6.1,4.5,.660,2.9,115,7-0,2.7,15.2,7.92,8.5
2.0,.623,1.2,1.5,.692,1.0,53,6-4,0.7,3.7,-0.57,1.2
4.2,.494,2.1,0.5,.818,0.4,21,6-1,0.9,4.6,,
3.8,.398,1.5,0.7,.471,0.3,26,6-3,1.7,3.3,-6.44,3.2
1.7,.500,0.9,0.9,.385,0.3,15,6-8,1.5,2.1,2.36,1.1
1.5,.333,0.5,0.5,.526,0.3,37,6-0,0.5,1.2,2.02,0.5
