fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
2.2,.413,0.9,0.4,.543,0.2,120,6-3,0.9,2.7,3.20,1.2
0.4,.667,0.3,0.3,.000,0.0,7,,0.7,0.6,-0.36,0.9
7.3,.372,2.7,2.7,.873,2.3,74,6-2,1.6,9.0,-5.01,1.9
1.5,.476,0.7,0.5,.619,0.3,41,6-8,1.4,1.8,1.01,1.4
5.1,.338,1.7,3.5,.683,2.4,29,5-10,1.8,5.8,-0.30,0.6
4.7,.457,2.1,1.8,.638,1.2,64,6-8,2.5,5.5,-7.56,6.8
2.1,.429,0.9,0.9,.667,0.6,43,6-8,2.2,2.4,-4.06,2.4
2.3,.421,1.0,1.1,.364,0.4,41,6-6,1.7,2.5,-5.61,2.6
8.9,.497,4.4,3.6,.731,2.7,135,6-6,3.1,12.2,6.97,7.8
2.8,.443,1.2,0.9,.580,0.5,57,6-4,0.8,3.0,-0.92,1.6
1.3,.200,0.3,0.5,.250,0.1,8,6-6,0.4,0.6,3.69,0.9
3.7,.486,1.8,1.6,.433,0.7,59,6-7,2.1,4.3,-3.54,3.0
,,0.1,0.2,.000,0.0,16,6-5,0.8,0.1,,
1.0,.500,0.5,1.0,.500,0.5,2,6-0,0.0,1.5,-5.40,0.5
3.6,.619,2.3,2.7,.345,0.9,122,6-8,2.0,5.5,-5.33,4.6
0.9,.500,0.4,0.4,.200,0.1,14,6-7,0.9,0.9,-2.71,1.1
0.4,.200,0.1,0.9,.583,0.5,14,6-8,0.5,0.6,-2.10,0.4
0.0,,0.0,0.0,,0.0,1,6-2,0.0,0.0,-5.11,0.0
9.6,.468,4.5,3.6,.546,1.9,73,,1.6,10.9,-1.89,7.1
2.0,.410,0.8,0.7,.591,0.4,31,,1.3,2.0,2.55,1.5
2.2,.351,0.8,0.5,.615,0.3,26,6-8,1.5,2.0,-2.93,1.2
5.8,.432,2.5,0.8,.759,0.6,134,6-7,2.1,6.9,3.49,4.5
6.9,.488,3.4,4.6,.654,3.0,118,6-9,3.0,9.9,10.11,5.7
,,2.2,1.3,.483,0.6,22,,4.4,5.1,-6.87,
0.5,.667,0.3,0.0,,0.0,6,,0.3,0.7,2.13,0.2
0.7,.600,0.4,1.1,.500,0.6,7,6-7,0.4,1.4,-0.70,1.0
10.3,.429,4.4,5.9,.731,4.3,67,6-4,3.0,13.1,7.94,10.1
8.1,.569,4.6,7.0,.585,4.1,84,6-8,1.6,13.3,-7.70,7.8
2.3,.429,1.0,1.7,.570,1.0,87,6-7,2.2,3.0,,2.3
0.4,.500,0.2,0.0,,0.0,11,6-1,0.2,0.4,5.18,0.1
2.9,.498,1.5,1.6,.550,0.9,97,6-7,2.5,3.8,3.64,3.9
8.8,.449,4.0,2.3,.786,1.8,68,6-4,2.2,10.7,-2.86,4.3
1.2,.667,0.8,0.0,,0.0,5,6-4,0.0,2.0,9.21,0.8
8.5,.416,3.5,1.9,.790,1.5,115,6-1,1.8,10.2,-1.11,2.5
12.9,.416,5.4,3.3,.822,2.7,108,5-10,2.1,15.3,8.09,3.0
13.5,.417,5.7,3.9,.809,3.2,60,6-5,2.0,16.2,-7.07,3.4
0.4,.250,0.1,0.2,.600,0.1,33,6-2,0.4,0.3,2.26,0.3
1.6,.286,0.4,0.2,1.000,0.2,9,6-0,0.3,1.1,5.39,1.1
