fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
8.1,.461,3.7,4.3,.729,3.1,127,5-10,1.7,10.9,-5.10,2.6
12.2,.385,4.7,2.5,.706,1.8,63,6-4,2.3,11.2,-0.28,5.0
3.6,.353,1.3,1.6,.500,0.8,14,6-4,1.8,3.4,,
6.3,.428,2.7,1.7,.559,1.0,123,5-10,2.3,6.9,6.19,3.1
1.3,.000,0.0,0.0,,0.0,3,6-2,0.0,0.0,-0.68,0.0
1.8,.556,1.0,0.0,,0.0,5,6-2,0.8,2.8,2.46,1.6
1.1,.425,0.5,0.4,.692,0.3,35,6-5,0.9,1.3,-6.59,1.0
4.0,.440,1.7,0.9,.833,0.7,55,6-2,0.6,5.2,1.35,1.0
2.8,.380,1.1,0.2,.500,0.1,18,6-5,1.2,2.2,5.26,1.7
8.7,.497,4.3,1.6,.731,1.1,50,6-6,1.5,9.8,-4.71,4.1
,,4.9,4.3,.828,3.5,15,,2.9,13.3,-12.13,
11.3,.383,4.3,3.5,.689,2.4,65,5-11,2.1,11.0,4.93,2.6
4.1,.400,1.6,0.3,1.000,0.3,11,6-4,2.0,3.5,,
2.6,.465,1.2,1.6,.531,0.8,61,6-9,,3.3,-0.51,4.3
2.1,.513,1.1,0.6,.583,0.4,19,6-8,2.2,2.5,-8.30,2.5
4.3,.323,1.4,2.5,.629,1.6,47,5-11,1.4,4.3,-4.51,2.2
8.8,.310,2.7,1.8,.514,0.9,19,6-3,2.7,6.4,,
3.0,.479,1.4,1.7,.600,1.0,56,6-2,0.5,4.1,-1.46,2.4
11.5,.428,4.9,2.8,.688,1.9,57,6-7,2.5,13.2,-5.48,6.5
0.5,.667,0.3,1.2,.571,0.7,6,6-8,0.7,1.3,-1.06,0.3
1.0,.500,0.5,0.0,,0.0,2,,,1.0,-6.36,0.0
3.6,.432,1.6,1.2,.564,0.7,67,6-6,1.9,4.1,-5.13,2.6
4.8,.489,2.3,1.2,.765,0.9,69,6-3,1.3,5.6,-3.59,1.3
5.5,.499,2.8,3.9,.638,2.5,61,6-5,2.9,8.0,2.18,5.8
1.9,.477,0.9,0.6,.500,0.3,34,6-7,,2.2,0.04,1.7
7.6,.440,3.3,1.5,.755,1.2,61,6-6,0.4,8.4,-8.12,3.1
,,,,,,,,,,-0.63,
7.3,.578,4.2,2.7,.614,1.7,109,6-8,2.4,10.1,-3.79,6.9
8.7,.512,4.5,3.4,.725,2.5,71,6-1,1.9,11.4,-3.42,3.1
8.2,.445,3.6,3.5,.667,2.4,72,6-2,2.6,10.2,-4.35,3.9
0.3,.250,0.1,0.2,.000,0.0,14,6-1,,0.1,6.31,0.0
7.8,.539,4.2,2.6,1.043,2.7,71,6-6,2.0,11.2,-0.64,8.8
9.8,.392,3.9,2.1,.787,1.7,138,6-2,2.0,11.8,7.69,2.7
16.9,.481,8.1,1.5,.703,1.0,25,6-1,2.7,17.3,-4.93,1.1
7.6,.496,3.8,2.7,.661,1.8,111,6-7,2.5,9.4,8.13,5.4
7.1,.483,3.4,4.5,.677,3.1,66,6-6,2.3,10.1,-11.92,5.6
5.0,.448,2.2,1.5,.644,0.9,50,6-7,2.2,5.4,2.40,4.5
2.6,.354,0.9,0.6,.600,0.4,25,6-5,0.9,2.2,2.46,1.5
1.5,.667,1.0,0.0,,0.0,2,,0.0,2.0,-1.68,0.5
1.0,.000,0.0,0.0,,0.0,3,,,0.0,-1.97,0.7
7.3,.382,2.8,3.4,.754,2.5,52,6-4,3.4,8.5,6.35,4.1
3.8,.363,1.4,1.5,.712,1.1,44,6-2,1.2,3.9,1.46,1.9
5.9,.432,2.6,2.5,.574,1.4,46,6-1,0.3,7.3,-9.79,4.1
9.1,.548,5.0,5.0,.770,3.9,115,6-9,3.2,13.9,3.62,7.3
3.6,.514,1.8,1.9,.594,1.1,51,6-10,1.8,4.8,2.09,4.0
5.3,.421,2.2,2.2,.709,1.6,25,5-9,2.0,6.0,-6.46,2.5
3.5,.455,1.6,1.2,.696,0.9,112,6-6,2.2,4.6,-3.02,2.8
3.0,.441,1.3,0.3,.778,0.2,34,6-1,1.1,3.9,-2.34,0.7
9.3,.443,4.1,3.1,.787,2.4,106,6-2,,12.7,2.57,3.3
0.0,,0.0,0.0,,0.0,1,,0.0,0.0,1.03,0.0
4.3,.445,1.9,1.7,.555,0.9,109,6-4,1.9,5.1,-3.70,2.6
0.4,.273,0.1,0.2,.500,0.1,28,,0.3,0.3,-2.18,0.3
5.7,.428,2.4,0.9,.786,0.7,90,5-11,1.7,6.8,-3.21,1.8
0.6,.333,0.2,0.2,1.000,0.2,5,6-10,0.6,0.6,4.08,0.6
3.5,.329,1.2,1.1,.524,0.6,20,5-10,0.9,2.9,-3.83,0.9
2.5,.358,0.9,0.4,.625,0.2,21,6-0,1.0,2.0,-6.78,0.9
,,,,.000,,,,,,,
2.1,.430,0.9,1.1,.529,0.6,47,6-9,1.9,2.4,-2.68,3.5
1.4,.463,0.7,0.9,.704,0.7,29,6-2,1.2,2.2,-3.79,0.5
