fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
3.3,.383,1.3,1.8,.721,1.3,73,6-1,1.4,3.9,2.84,0.7
12.1,.435,5.2,4.4,.741,3.3,59,6-1,2.9,15.3,-4.54,3.5
2.4,.273,0.7,0.0,,0.0,9,6-2,0.1,1.9,-4.53,0.8
2.1,.179,0.4,0.6,.636,0.4,19,,0.7,1.1,1.78,0.4
2.4,.329,0.8,1.0,.500,0.5,29,5-10,1.6,2.2,-2.06,1.2
4.3,.364,1.6,1.7,.616,1.0,51,6-4,2.2,4.3,-8.43,2.8
1.9,.344,0.6,1.2,.619,0.8,17,5-9,,2.1,9.84,0.9
0.2,.500,0.1,0.2,.500,0.1,10,,,0.3,2.38,0.3
1.0,.250,0.3,0.0,,0.0,4,6-0,0.0,0.5,-3.90,0.5
1.2,.413,0.5,0.4,.419,0.2,98,6-8,1.1,1.2,-4.40,1.2
1.4,.500,0.7,0.1,.000,0.0,18,6-1,0.0,1.4,-0.55,0.4
3.6,.393,1.4,2.1,.442,0.9,25,5-10,1.6,3.7,1.99,1.4
2.6,.261,0.7,0.9,.625,0.6,9,6-1,,2.2,-12.35,1.2
3.0,.433,1.3,1.9,.567,1.1,35,6-9,1.7,3.7,-11.02,3.6
1.5,.368,0.5,1.1,.286,0.3,13,6-9,,1.4,-9.12,2.6
11.8,.465,5.5,4.6,.794,3.7,97,6-4,3.1,14.6,-3.99,5.6
1.9,.353,0.7,0.7,.500,0.3,9,5-10,1.6,1.7,-8.08,0.8
9.2,.389,3.6,5.5,.718,4.0,55,6-7,1.3,12.1,-1.69,5.6
2.2,.401,0.9,0.7,.744,0.5,61,6-1,1.1,2.5,-3.25,1.2
3.9,.365,1.4,1.2,.475,0.6,51,6-9,1.8,3.4,5.63,3.7
