fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
0.2,.667,0.1,0.4,.833,0.4,14,,0.5,0.6,-3.74,0.5
0.0,,0.0,0.0,,0.0,1,6-3,2.0,0.0,5.84,
10.6,.409,4.3,3.9,.663,2.6,66,6-4,2.8,11.3,5.25,6.6
1.0,.500,0.5,1.0,1.000,1.0,2,6-6,1.0,2.0,-3.30,1.0
3.4,.353,1.2,1.6,.702,1.1,35,6-2,1.2,3.5,4.31,2.4
2.0,.500,1.0,1.7,.200,0.3,3,6-1,0.7,3.0,7.14,2.3
13.8,.472,6.5,2.7,.870,2.3,112,6-1,2.3,15.3,8.03,1.8
6.2,.453,2.8,3.1,.669,2.1,75,6-7,1.9,7.7,-5.45,4.3
4.4,.480,2.1,2.5,.643,1.6,51,6-1,1.6,5.8,4.78,1.7
8.2,.413,3.4,2.0,.774,1.5,127,6-4,2.5,10.0,-3.15,3.4
,,1.4,1.0,.523,0.5,42,6-2,1.2,3.3,3.42,
2.9,.333,1.0,0.9,.875,0.8,26,6-1,1.5,3.4,,0.9
7.5,.303,2.3,1.7,.632,1.1,55,6-4,1.5,5.6,-4.35,3.6
0.4,.667,0.3,0.5,.500,0.3,8,,0.3,1.0,7.00,0.1
,.000,,,.667,,,,,,,
4.4,.470,2.1,1.4,.677,0.9,98,6-9,2.1,5.2,-3.09,2.6
1.0,.714,0.7,0.0,,0.0,7,6-5,0.0,1.4,7.26,0.1
4.4,.366,1.6,1.9,.528,1.0,28,6-3,1.4,4.2,-2.29,3.0
2.0,.300,0.6,1.0,.542,0.5,25,,1.1,1.7,-4.06,0.7
6.3,.485,3.1,3.2,.721,2.3,104,6-10,1.6,8.4,1.29,5.1
1.6,.368,0.6,0.5,.333,0.2,12,,0.2,1.3,1.06,0.9
1.9,.368,0.7,1.2,.522,0.6,60,5-9,2.0,2.1,-3.03,1.1
1.0,.400,0.4,0.4,.500,0.2,5,,1.0,1.0,5.37,0.8
5.6,.545,3.0,3.1,.709,2.2,124,6-9,1.8,8.5,-1.88,4.2
7.0,.443,3.1,5.0,.762,3.8,49,6-6,2.4,10.5,7.54,4.2
0.0,,0.0,0.0,,0.0,1,6-0,0.0,0.0,3.34,1.0
1.0,.353,0.4,0.9,.448,0.4,33,6-9,0.8,1.1,-6.50,1.9
8.4,.439,3.7,2.6,.784,2.1,83,6-7,1.9,10.8,-1.99,3.8
,,0.5,0.0,,0.0,2,,0.5,1.0,,
0.4,.500,0.2,0.8,.500,0.4,5,6-4,0.8,0.8,-2.61,1.0
5.6,.594,3.3,2.8,.709,2.0,101,7-0,2.0,8.9,4.00,4.6
0.0,,0.0,2.0,.000,0.0,1,6-7,1.0,0.0,-5.22,0.0
1.0,.000,0.0,2.0,.500,1.0,1,6-2,1.0,1.0,0.21,0.0
4.4,.367,1.6,2.0,.748,1.5,62,,2.1,4.7,-0.46,4.0
5.8,.488,2.8,2.4,.783,1.9,70,6-1,2.2,7.5,-3.21,4.6
1.5,.438,0.7,0.6,.297,0.2,64,6-6,1.7,1.5,11.52,2.0
9.3,.581,5.4,3.5,.699,2.5,35,6-7,3.2,13.3,-6.16,11.6
3.0,.311,0.9,0.6,.500,0.3,41,6-5,1.1,2.4,-11.03,1.4
0.4,.250,0.1,0.0,,0.0,9,6-8,0.4,0.2,-0.55,0.1
1.1,.538,0.6,0.0,,0.0,12,6-8,1.2,1.2,-3.54,0.8
2.8,.561,1.6,1.8,.744,1.4,109,6-6,1.2,4.5,-10.33,3.1
5.6,.425,2.4,1.0,.657,0.6,36,6-3,2.5,6.1,-4.82,4.7
3.0,.333,1.0,0.0,,0.0,1,6-7,0.0,2.0,-2.35,1.0
1.1,.250,0.3,0.7,.400,0.3,15,6-6,0.9,0.8,5.43,0.9
0.5,.478,0.3,0.4,.063,0.0,43,7-3,1.0,0.5,1.94,1.0
9.3,.471,4.4,4.4,.668,3.0,69,6-8,2.5,12.3,1.85,9.2
0.7,.556,0.4,0.2,.667,0.2,13,6-8,0.7,0.9,-2.17,0.8
0.3,.000,0.0,0.0,,0.0,4,,0.0,0.0,6.57,0.5
5.3,.604,3.2,2.9,.411,1.2,19,6-7,2.3,7.6,-10.67,3.4
4.4,.611,2.7,1.9,.531,1.0,34,6-11,2.1,6.4,6.76,4.9
8.0,.453,3.6,3.2,.674,2.1,121,6-6,2.3,9.9,8.12,4.8
5.2,.464,2.4,1.7,.843,1.5,59,6-9,1.5,7.4,10.52,2.9
2.7,.366,1.0,1.9,.640,1.2,53,6-8,2.5,3.2,-1.79,2.7
12.0,.374,4.5,3.5,.768,2.7,50,5-10,1.6,11.7,,3.6
8.2,.359,2.9,2.1,.700,1.5,72,5-9,1.6,7.3,,2.5
0.3,.000,0.0,0.5,.667,0.3,6,,0.2,0.3,1.63,1.0
8.3,.522,4.3,3.9,.701,2.7,54,6-6,0.5,11.6,-1.20,6.6
1.1,.417,0.5,0.4,.615,0.3,32,6-10,0.8,1.2,9.56,1.0
4.3,.259,1.1,2.9,.561,1.6,20,,1.6,3.8,,
2.1,.367,0.8,0.9,.647,0.6,57,6-3,1.1,2.1,4.81,1.2
10.1,.446,4.5,1.7,.721,1.2,50,6-2,1.9,10.2,-9.79,2.6
2.6,.497,1.3,1.8,.628,1.1,67,6-8,2.3,3.7,8.72,4.6
3.6,.601,2.2,1.7,.583,1.0,55,6-11,2.3,5.3,5.55,3.1
4.2,.407,1.7,1.7,.644,1.1,92,6-5,2.8,4.8,-6.02,5.0
13.0,.414,5.4,4.5,.801,3.6,65,6-7,2.5,15.1,-1.43,6.3
